Roll Number; 0
Recipe Name; FP 4556_352 GSM
Start Time; 2018-02-01; 10:41:20
File Name; D:\Mahlo\TR\180201104120FP 4556_352 GSM0_XMF2.txt

538.2; 10:41:54; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.405085; 0.404988; 0.404740; 0.404726; 0.405229; 0.406193; 0.406855; 0.407136; 0.407402; 0.408145; 0.409266; 0.410244; 0.410862; 0.411491; 0.412116; 0.412662; 0.413264; 0.413907; 0.413982; 0.413267; 0.412213; 0.411164; 0.410690; 0.410094; 0.408933; 0.407353; 0.406221; 0.405773; 0.405689; 0.406086; 0.406430; 0.406819; 0.407260; 0.407524; 0.407851; 0.408413; 0.408909; 0.408994; 0.409180; 0.409742; 0.410375; 0.411118; 0.411779; 0.411848; 0.410913; 0.409492; 0.407558; 0.405786; 0.405053; 0.404927; 0.404671; 0.404525; 0.404544; 0.404478; 0.404219; 0.403848; 0.403279; 0.403036; 0.402842; 0.402854; 0.403434; 0.404914; 0.406238; 0.407156; 0.407918; 0.408698; 0.409324; 0.409942; 0.410585; 0.411245; 0.411727; 0.411894; 0.411950; 0.412489; 0.413315; 0.413954; 0.413907; 0.414010; 0.414161; 0.414117; 0.413756; 0.413046; 0.412458; 0.412327; 0.412171; 0.412023; 0.412124; 0.412161; 0.411889; 0.411644; 0.411664; 0.411770; 0.411190; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
565.2; 10:43:37; (); (); (); (); (); (); 0.183381; 0.185391; 0.186548; 0.187034; 0.187524; 0.187815; 0.188042; 0.189805; 0.190655; 0.190230; 0.189470; 0.189046; 0.189300; 0.189614; 0.189390; 0.188464; 0.187262; 0.185943; 0.184382; 0.183069; 0.182002; 0.180752; 0.179443; 0.178876; 0.178682; 0.178727; 0.178295; 0.177261; 0.176254; 0.175348; 0.174686; 0.174593; 0.174792; 0.174779; 0.174549; 0.174263; 0.174238; 0.174740; 0.175282; 0.175721; 0.176037; 0.176421; 0.176774; 0.176771; 0.176810; 0.176940; 0.177251; 0.177722; 0.177987; 0.178207; 0.178465; 0.178363; 0.177729; 0.176206; 0.174574; 0.173610; 0.173303; 0.173433; 0.173706; 0.173839; 0.173868; 0.174081; 0.174498; 0.175103; 0.175573; 0.175965; 0.176548; 0.177432; 0.178393; 0.179139; 0.179740; 0.180263; 0.180826; 0.181056; 0.181131; 0.181192; 0.181233; 0.180982; 0.180869; 0.181132; 0.181676; 0.182347; 0.183509; 0.185123; 0.186491; 0.187405; 0.187862; 0.188051; 0.188637; 0.189279; 0.189660; 0.189969; 0.190529; 0.191103; 0.191445; 0.191564; 0.191610; 0.191281; 0.190671; 0.189326; 0.188014; 0.186957; 0.186014; 0.185316; 0.184477; 0.183449; 0.182059; 0.180378; 0.179048; 0.177628; 0.176331; 0.174434; 0.172800; 0.171729; 0.170820; 0.170615; 0.170737; 0.172120; 0.172028; 0.171697; 0.171773; 0.171968; 0.172533; 0.172884; 0.173383; 0.173588; 0.174269; (); (); (); (); (); (); (); 
567.6; 10:43:46; (); (); (); (); (); (); 0.177045; 0.178568; 0.179706; 0.180716; 0.181064; 0.181490; 0.182033; 0.183068; 0.185565; 0.185832; 0.185919; 0.185906; 0.186009; 0.186541; 0.186975; 0.188155; 0.188133; 0.187810; 0.187302; 0.187022; 0.186866; 0.186083; 0.185505; 0.185087; 0.184867; 0.184569; 0.184295; 0.184222; 0.183995; 0.183768; 0.183299; 0.182809; 0.182575; 0.181920; 0.180887; 0.179979; 0.179375; 0.178646; 0.178136; 0.177983; 0.177810; 0.177301; 0.176646; 0.175983; 0.175372; 0.174833; 0.174504; 0.174368; 0.174525; 0.174837; 0.174962; 0.175393; 0.175937; 0.176125; 0.175957; 0.175957; 0.176455; 0.176658; 0.176816; 0.177107; 0.177570; 0.178273; 0.178920; 0.179632; 0.180552; 0.181529; 0.181625; 0.181368; 0.181021; 0.180455; 0.179438; 0.178608; 0.178231; 0.177899; 0.177262; 0.176575; 0.176021; 0.175564; 0.175013; 0.174391; 0.173895; 0.173914; 0.174560; 0.175411; 0.176289; 0.177260; 0.178023; 0.178372; 0.178627; 0.178858; 0.179211; 0.179230; 0.179040; 0.178880; 0.179140; 0.179275; 0.178740; 0.177988; 0.177157; 0.176622; 0.176402; 0.176058; 0.175660; 0.175517; 0.175456; 0.175110; 0.174762; 0.174571; 0.174225; 0.173597; 0.173374; 0.173561; 0.173736; 0.173842; 0.173225; 0.172125; 0.171624; 0.172138; 0.172229; 0.171274; 0.171027; 0.171011; 0.171115; 0.171362; 0.171414; 0.171053; 0.174269; (); (); (); (); (); (); (); 
570.0; 10:43:56; (); (); (); (); (); (); 0.171768; 0.171824; 0.171331; 0.170977; 0.170744; 0.170763; 0.171268; 0.173492; 0.173779; 0.173160; 0.172429; 0.172210; 0.171929; 0.171821; 0.172026; 0.172679; 0.173375; 0.173848; 0.174222; 0.174920; 0.175537; 0.175745; 0.176417; 0.177460; 0.178344; 0.178694; 0.178525; 0.178463; 0.178519; 0.178534; 0.177966; 0.177482; 0.177406; 0.177630; 0.177682; 0.177824; 0.177785; 0.177287; 0.176418; 0.175869; 0.175838; 0.175668; 0.175154; 0.174348; 0.173504; 0.173001; 0.172685; 0.172320; 0.171890; 0.171264; 0.170245; 0.169534; 0.169239; 0.169234; 0.169169; 0.168886; 0.168768; 0.168775; 0.168975; 0.169560; 0.170242; 0.170727; 0.170675; 0.170134; 0.169688; 0.169374; 0.168994; 0.168922; 0.169134; 0.169666; 0.170650; 0.171748; 0.172622; 0.173376; 0.174111; 0.174831; 0.175540; 0.176396; 0.177495; 0.178169; 0.179031; 0.180144; 0.180861; 0.181368; 0.181948; 0.182056; 0.181598; 0.181155; 0.180941; 0.180975; 0.181190; 0.181550; 0.182025; 0.182880; 0.184157; 0.184936; 0.185077; 0.184714; 0.183888; 0.182723; 0.182222; 0.182255; 0.182330; 0.182348; 0.181832; 0.181236; 0.180813; 0.179970; 0.178792; 0.177300; 0.176349; 0.175104; 0.173537; 0.171928; 0.170219; 0.169571; 0.168994; 0.168905; 0.167431; 0.166435; 0.165537; 0.164202; 0.163292; 0.162402; 0.161724; 0.160610; (); (); (); (); (); (); (); (); 
572.4; 10:44:05; (); (); (); (); (); (); 0.173608; 0.173631; 0.173730; 0.174114; 0.175077; 0.175607; 0.175846; 0.177509; 0.180741; 0.181524; 0.180301; 0.179285; 0.178343; 0.178066; 0.178216; 0.178834; 0.179506; 0.179549; 0.179242; 0.178689; 0.178840; 0.179306; 0.179560; 0.179769; 0.180059; 0.180607; 0.180686; 0.180168; 0.178798; 0.177349; 0.176658; 0.176412; 0.176314; 0.176087; 0.175574; 0.174885; 0.174054; 0.173042; 0.172155; 0.171701; 0.171440; 0.171491; 0.171977; 0.172683; 0.173170; 0.173242; 0.173116; 0.173301; 0.173752; 0.174216; 0.174633; 0.174898; 0.175178; 0.175764; 0.176397; 0.176722; 0.176559; 0.176022; 0.175779; 0.175719; 0.175809; 0.175899; 0.175679; 0.175250; 0.174790; 0.174075; 0.173517; 0.173034; 0.172466; 0.171919; 0.171615; 0.171490; 0.171272; 0.171058; 0.171116; 0.171282; 0.171481; 0.171541; 0.171426; 0.171574; 0.172312; 0.173340; 0.174376; 0.174932; 0.175599; 0.176469; 0.177464; 0.178541; 0.179330; 0.179844; 0.180204; 0.180687; 0.181411; 0.182565; 0.183227; 0.183158; 0.182688; 0.182648; 0.183360; 0.183725; 0.183550; 0.183151; 0.182539; 0.181756; 0.180832; 0.179949; 0.179420; 0.179074; 0.178930; 0.179208; 0.179723; 0.179911; 0.179490; 0.178598; 0.178053; 0.177992; 0.178740; 0.180790; 0.183782; 0.186421; 0.187586; 0.188396; 0.189078; 0.189392; 0.189487; 0.190527; (); (); (); (); (); (); (); (); 
574.7; 10:44:14; (); (); (); (); (); (); 0.187272; 0.187761; 0.188220; 0.188403; 0.188539; 0.188679; 0.188746; 0.190360; 0.191763; 0.191588; 0.190903; 0.190488; 0.190083; 0.189690; 0.189041; 0.188289; 0.187550; 0.186773; 0.185624; 0.184320; 0.183291; 0.182280; 0.181451; 0.180790; 0.179878; 0.179127; 0.178570; 0.178121; 0.177744; 0.177531; 0.177504; 0.177379; 0.177422; 0.178370; 0.179582; 0.180214; 0.180256; 0.180103; 0.180014; 0.179958; 0.179908; 0.179740; 0.179624; 0.179501; 0.179331; 0.179155; 0.179116; 0.179091; 0.178731; 0.178455; 0.178728; 0.179165; 0.179343; 0.179463; 0.179443; 0.179369; 0.179729; 0.180449; 0.181252; 0.182074; 0.182985; 0.183814; 0.184351; 0.184345; 0.183838; 0.183235; 0.182868; 0.182791; 0.182603; 0.182126; 0.181508; 0.180971; 0.180626; 0.180128; 0.179387; 0.178441; 0.177536; 0.177140; 0.177626; 0.178898; 0.180341; 0.181946; 0.183258; 0.184602; 0.186207; 0.187408; 0.188409; 0.189307; 0.190128; 0.191014; 0.191770; 0.192135; 0.192076; 0.191455; 0.190429; 0.189268; 0.188175; 0.187744; 0.187373; 0.186789; 0.185762; 0.184674; 0.183588; 0.182841; 0.182123; 0.181501; 0.180885; 0.179787; 0.178670; 0.177949; 0.177110; 0.175292; 0.173073; 0.171396; 0.169431; 0.168506; 0.169810; 0.172101; 0.172877; 0.172491; 0.172253; 0.172318; 0.172840; 0.173515; 0.174005; 0.175484; (); (); (); (); (); (); (); (); 
577.1; 10:44:24; (); (); (); (); (); (); 0.173639; 0.175322; 0.176942; 0.178337; 0.179069; 0.179666; 0.180489; 0.181204; 0.184671; 0.187423; 0.188173; 0.187967; 0.187888; 0.188714; 0.189039; 0.189482; 0.188822; 0.187673; 0.186527; 0.185413; 0.184534; 0.183362; 0.182109; 0.180967; 0.179907; 0.178952; 0.178448; 0.177561; 0.176369; 0.175421; 0.174733; 0.174431; 0.174254; 0.174278; 0.174296; 0.174208; 0.174002; 0.174039; 0.174298; 0.174853; 0.175680; 0.176669; 0.177225; 0.177149; 0.177159; 0.177312; 0.177646; 0.177932; 0.177969; 0.177896; 0.177997; 0.178015; 0.177980; 0.177842; 0.177285; 0.176397; 0.175501; 0.175062; 0.175167; 0.175300; 0.175347; 0.175388; 0.175609; 0.176057; 0.176584; 0.176555; 0.175923; 0.175226; 0.175080; 0.175171; 0.175318; 0.175531; 0.175379; 0.174974; 0.174496; 0.174174; 0.174128; 0.174059; 0.174062; 0.174188; 0.174843; 0.175809; 0.176464; 0.176672; 0.176903; 0.177354; 0.178088; 0.179183; 0.180527; 0.181757; 0.182704; 0.183296; 0.183508; 0.183519; 0.183513; 0.183312; 0.183103; 0.183292; 0.183416; 0.183020; 0.181918; 0.180627; 0.179256; 0.177896; 0.176729; 0.175954; 0.175450; 0.175302; 0.175386; 0.175493; 0.175669; 0.175743; 0.175269; 0.174804; 0.174549; 0.174981; 0.176264; 0.178258; 0.179975; 0.180369; 0.180686; 0.181039; 0.181181; 0.181299; 0.181506; 0.182087; (); (); (); (); (); (); (); (); 
579.4; 10:44:33; (); (); (); (); (); (); 0.184502; 0.183577; 0.182408; 0.181805; 0.181770; 0.182171; 0.182629; 0.183588; 0.184128; 0.183025; 0.182039; 0.181853; 0.182324; 0.183434; 0.184563; 0.185196; 0.185495; 0.185970; 0.186440; 0.186642; 0.186669; 0.186514; 0.186496; 0.186651; 0.186931; 0.186923; 0.186140; 0.185031; 0.183561; 0.182100; 0.181191; 0.180652; 0.180078; 0.179497; 0.178890; 0.178101; 0.176850; 0.175624; 0.175044; 0.174796; 0.174535; 0.173979; 0.173096; 0.172279; 0.171668; 0.171405; 0.171444; 0.171562; 0.171523; 0.171574; 0.172641; 0.173971; 0.174532; 0.174329; 0.173438; 0.172747; 0.173029; 0.174040; 0.174908; 0.175413; 0.175710; 0.175826; 0.175929; 0.175855; 0.175168; 0.174406; 0.173907; 0.173888; 0.174039; 0.174307; 0.174424; 0.174444; 0.174387; 0.174573; 0.174838; 0.174856; 0.174587; 0.174466; 0.175064; 0.175950; 0.176598; 0.176831; 0.176918; 0.177372; 0.178354; 0.179346; 0.180373; 0.181506; 0.182268; 0.182958; 0.183854; 0.184955; 0.185876; 0.186244; 0.186529; 0.186730; 0.187157; 0.187495; 0.187626; 0.187780; 0.187935; 0.188111; 0.188151; 0.188266; 0.187918; 0.187337; 0.186622; 0.185687; 0.185098; 0.184277; 0.183447; 0.182830; 0.182226; 0.181371; 0.179548; 0.178071; 0.177147; 0.176200; 0.175178; 0.174710; 0.174513; 0.174279; 0.173967; 0.173167; 0.172808; 0.173011; (); (); (); (); (); (); (); (); 
581.8; 10:44:42; (); (); (); (); (); (); 0.181532; 0.181724; 0.181038; 0.180478; 0.179915; 0.179376; 0.179014; 0.179146; 0.180915; 0.181239; 0.180564; 0.179844; 0.179817; 0.179971; 0.180056; 0.180622; 0.180981; 0.181337; 0.181731; 0.181787; 0.181956; 0.181935; 0.181839; 0.181443; 0.181370; 0.181489; 0.181242; 0.180774; 0.180377; 0.180112; 0.179698; 0.179294; 0.179401; 0.180074; 0.181016; 0.181960; 0.182380; 0.182751; 0.183229; 0.183761; 0.184034; 0.183991; 0.183786; 0.183376; 0.182674; 0.182044; 0.181603; 0.181124; 0.180131; 0.178775; 0.177761; 0.176913; 0.175850; 0.174447; 0.172908; 0.171662; 0.170625; 0.169694; 0.168994; 0.168599; 0.168678; 0.169125; 0.169785; 0.170774; 0.171628; 0.172260; 0.172775; 0.173321; 0.174151; 0.175002; 0.175686; 0.176262; 0.176677; 0.176976; 0.177271; 0.177249; 0.176612; 0.175741; 0.174716; 0.174131; 0.174184; 0.174559; 0.175024; 0.175450; 0.175750; 0.175926; 0.176333; 0.177540; 0.179245; 0.180608; 0.181670; 0.182814; 0.183905; 0.184357; 0.184494; 0.184533; 0.184416; 0.184169; 0.183907; 0.183932; 0.183857; 0.183485; 0.182477; 0.181084; 0.179882; 0.179002; 0.178627; 0.178739; 0.179182; 0.179383; 0.179511; 0.179825; 0.179901; 0.179561; 0.179026; 0.178904; 0.179747; 0.181475; 0.182936; 0.184029; 0.184533; 0.184629; 0.184495; 0.184389; 0.184715; 0.185080; (); (); (); (); (); (); (); (); 
584.2; 10:44:51; (); (); (); (); (); (); 0.177898; 0.177336; 0.176271; 0.175631; 0.175301; 0.174825; 0.174276; 0.174720; 0.175740; 0.175559; 0.174918; 0.174866; 0.175252; 0.176120; 0.177140; 0.178019; 0.179194; 0.180247; 0.180774; 0.180835; 0.180766; 0.181029; 0.180869; 0.180373; 0.179864; 0.179074; 0.177748; 0.176102; 0.174548; 0.173459; 0.172783; 0.172004; 0.171457; 0.171578; 0.172047; 0.172539; 0.172540; 0.172550; 0.172772; 0.173007; 0.173342; 0.173684; 0.173796; 0.173602; 0.172813; 0.171858; 0.171733; 0.171971; 0.171880; 0.171537; 0.171498; 0.171904; 0.172499; 0.173164; 0.173884; 0.174594; 0.175643; 0.176650; 0.177850; 0.179391; 0.180724; 0.181569; 0.181867; 0.182036; 0.182518; 0.182734; 0.182745; 0.182795; 0.182506; 0.181922; 0.181598; 0.181401; 0.181486; 0.181368; 0.180906; 0.180338; 0.179919; 0.179821; 0.179931; 0.180117; 0.180498; 0.180699; 0.180739; 0.181279; 0.182145; 0.182780; 0.183395; 0.183791; 0.184348; 0.184852; 0.185267; 0.186068; 0.186848; 0.187491; 0.187902; 0.188012; 0.188294; 0.188617; 0.188822; 0.189206; 0.190109; 0.191003; 0.191416; 0.191849; 0.192157; 0.192340; 0.192226; 0.192099; 0.192037; 0.191592; 0.191201; 0.190659; 0.189683; 0.188375; 0.186650; 0.185442; 0.184377; 0.183625; 0.181858; 0.180947; 0.180336; 0.179517; 0.178819; 0.178023; 0.177833; 0.177962; (); (); (); (); (); (); (); (); 
586.6; 10:45:01; (); (); (); (); (); (); 0.170791; 0.172184; 0.173259; 0.174526; 0.175382; 0.175863; 0.176353; 0.176700; 0.179889; 0.181321; 0.181489; 0.181150; 0.180987; 0.181246; 0.181446; 0.182048; 0.182206; 0.182198; 0.181529; 0.180562; 0.179737; 0.178694; 0.178605; 0.178344; 0.178354; 0.178712; 0.178827; 0.178905; 0.178669; 0.177891; 0.177043; 0.176541; 0.176500; 0.176799; 0.177189; 0.177519; 0.177747; 0.177629; 0.177746; 0.178186; 0.178583; 0.179026; 0.179282; 0.179146; 0.178970; 0.178731; 0.178108; 0.177071; 0.176284; 0.176071; 0.176197; 0.176280; 0.175948; 0.174905; 0.174022; 0.173535; 0.173074; 0.172308; 0.171999; 0.172304; 0.173098; 0.174014; 0.175210; 0.176183; 0.176521; 0.176648; 0.176755; 0.176983; 0.177000; 0.176488; 0.175608; 0.175036; 0.175249; 0.175562; 0.175606; 0.175434; 0.175184; 0.174561; 0.173899; 0.173736; 0.173823; 0.174266; 0.174933; 0.175557; 0.176325; 0.177542; 0.178658; 0.179189; 0.179720; 0.180494; 0.181154; 0.181840; 0.182656; 0.183518; 0.184095; 0.184190; 0.183782; 0.183126; 0.182837; 0.182983; 0.183293; 0.183568; 0.183497; 0.182891; 0.182150; 0.181832; 0.182043; 0.182218; 0.182159; 0.182102; 0.182309; 0.182794; 0.183293; 0.183282; 0.182568; 0.181435; 0.181094; 0.182403; 0.185204; 0.188609; 0.189121; 0.189023; 0.189141; 0.189833; 0.190769; 0.192219; (); (); (); (); (); (); (); (); 
588.9; 10:45:10; (); (); (); (); (); (); 0.173459; 0.173813; 0.174987; 0.176360; 0.177300; 0.177868; 0.178359; 0.180672; 0.182503; 0.182972; 0.183015; 0.182957; 0.182742; 0.182811; 0.183222; 0.183682; 0.183708; 0.183108; 0.182402; 0.181857; 0.181525; 0.180813; 0.179574; 0.178112; 0.177072; 0.176407; 0.175970; 0.175834; 0.175496; 0.174716; 0.173877; 0.173147; 0.172620; 0.172233; 0.171830; 0.171159; 0.170635; 0.170762; 0.170990; 0.170877; 0.170556; 0.169800; 0.168540; 0.167626; 0.167098; 0.166912; 0.167066; 0.166833; 0.166299; 0.166032; 0.166213; 0.166356; 0.166421; 0.166456; 0.166333; 0.166150; 0.166607; 0.167135; 0.167657; 0.168448; 0.168944; 0.168896; 0.168943; 0.169434; 0.169853; 0.170253; 0.170722; 0.171345; 0.172231; 0.173273; 0.174237; 0.174567; 0.174634; 0.174478; 0.173975; 0.173649; 0.173749; 0.173985; 0.174150; 0.174508; 0.175092; 0.175219; 0.175008; 0.174773; 0.174924; 0.175739; 0.176843; 0.178266; 0.179737; 0.180841; 0.181707; 0.182430; 0.182556; 0.182195; 0.181325; 0.180779; 0.181008; 0.181416; 0.181839; 0.181801; 0.181208; 0.180547; 0.179539; 0.178497; 0.177590; 0.176843; 0.176825; 0.176965; 0.177307; 0.176974; 0.176271; 0.174767; 0.173302; 0.171800; 0.169540; 0.167819; 0.167379; 0.168239; 0.168079; 0.167800; 0.167552; 0.166734; 0.165813; 0.164888; 0.164477; 0.164948; (); (); (); (); (); (); (); (); 
591.3; 10:45:19; (); (); (); (); (); (); 0.162606; 0.163895; 0.164935; 0.165701; 0.166090; 0.167037; 0.168307; 0.169528; 0.173400; 0.175705; 0.176430; 0.176604; 0.177039; 0.177488; 0.178304; 0.179723; 0.179948; 0.180019; 0.179956; 0.179763; 0.179344; 0.178774; 0.178298; 0.177372; 0.176854; 0.176424; 0.175859; 0.175169; 0.174249; 0.173585; 0.173518; 0.173397; 0.173331; 0.173381; 0.173685; 0.173919; 0.173809; 0.173653; 0.173961; 0.174587; 0.175286; 0.176001; 0.176803; 0.177290; 0.177077; 0.176245; 0.175777; 0.175529; 0.175440; 0.175266; 0.175177; 0.175168; 0.175064; 0.174910; 0.174630; 0.174085; 0.173676; 0.173474; 0.173720; 0.174485; 0.175793; 0.177028; 0.177793; 0.178322; 0.178922; 0.179124; 0.179062; 0.178981; 0.178812; 0.178451; 0.178041; 0.177878; 0.177628; 0.176903; 0.175953; 0.175080; 0.174578; 0.174189; 0.173630; 0.172931; 0.172597; 0.172535; 0.172770; 0.173080; 0.173467; 0.173931; 0.174470; 0.175557; 0.176474; 0.176805; 0.176918; 0.177020; 0.177069; 0.177223; 0.177440; 0.177716; 0.177901; 0.177844; 0.177826; 0.178042; 0.178469; 0.178660; 0.178694; 0.178917; 0.179064; 0.179125; 0.179038; 0.178885; 0.178682; 0.178673; 0.178888; 0.179108; 0.179023; 0.178799; 0.178222; 0.177607; 0.177725; 0.178818; 0.180115; 0.181051; 0.181288; 0.181719; 0.182707; 0.183905; 0.184924; 0.185882; (); (); (); (); (); (); (); (); 
593.6; 10:45:28; (); (); (); (); (); (); 0.181960; 0.181107; 0.181432; 0.181844; 0.182089; 0.182031; 0.181849; 0.183772; 0.184544; 0.183778; 0.182423; 0.181638; 0.181336; 0.181786; 0.182734; 0.183954; 0.184555; 0.184784; 0.184644; 0.184321; 0.184233; 0.184713; 0.185188; 0.185300; 0.185519; 0.186020; 0.187114; 0.188521; 0.189104; 0.188692; 0.187651; 0.186918; 0.186311; 0.185604; 0.184883; 0.184216; 0.183466; 0.183031; 0.182800; 0.182013; 0.180770; 0.178714; 0.176670; 0.175806; 0.175876; 0.176123; 0.176098; 0.176368; 0.177039; 0.177707; 0.178162; 0.178163; 0.177586; 0.176804; 0.175992; 0.175406; 0.174946; 0.174579; 0.174065; 0.173331; 0.172861; 0.172913; 0.172798; 0.172750; 0.172746; 0.172761; 0.172999; 0.173490; 0.174007; 0.174668; 0.175320; 0.175713; 0.176132; 0.176615; 0.177181; 0.177405; 0.177227; 0.177178; 0.177450; 0.177946; 0.178150; 0.178030; 0.177869; 0.178152; 0.178402; 0.178477; 0.179055; 0.179911; 0.180687; 0.181210; 0.181723; 0.182278; 0.182320; 0.181982; 0.181874; 0.182483; 0.183315; 0.183686; 0.183810; 0.184230; 0.184531; 0.184998; 0.184911; 0.184506; 0.184146; 0.183872; 0.184279; 0.185143; 0.186045; 0.186389; 0.186066; 0.185576; 0.184718; 0.183982; 0.182728; 0.181931; 0.182396; 0.183510; 0.184924; 0.185250; 0.185467; 0.184928; 0.184061; 0.183427; 0.182709; 0.183266; (); (); (); (); (); (); (); (); 
596.0; 10:45:38; (); (); (); (); (); (); 0.171579; 0.172754; 0.173581; 0.174467; 0.175574; 0.176673; 0.177439; 0.178272; 0.182374; 0.184661; 0.185263; 0.185951; 0.186119; 0.186891; 0.187282; 0.187850; 0.188168; 0.188230; 0.188208; 0.187957; 0.187988; 0.187578; 0.186944; 0.186318; 0.185850; 0.185774; 0.185914; 0.186211; 0.186355; 0.186640; 0.186772; 0.186572; 0.186448; 0.186145; 0.185797; 0.185398; 0.185315; 0.185405; 0.185366; 0.184976; 0.184300; 0.183321; 0.182426; 0.181364; 0.180309; 0.179611; 0.179242; 0.179105; 0.178929; 0.178613; 0.178264; 0.177863; 0.177533; 0.177501; 0.177799; 0.178052; 0.178128; 0.178238; 0.178574; 0.179179; 0.179706; 0.180066; 0.180689; 0.181266; 0.181520; 0.181811; 0.182141; 0.181933; 0.181334; 0.180804; 0.180708; 0.181021; 0.181141; 0.180847; 0.180349; 0.179920; 0.179483; 0.178701; 0.178338; 0.178367; 0.178258; 0.178102; 0.178217; 0.178340; 0.178208; 0.177692; 0.177052; 0.176541; 0.176265; 0.176377; 0.176818; 0.177221; 0.177079; 0.176545; 0.176195; 0.176740; 0.177671; 0.178475; 0.179293; 0.180473; 0.181752; 0.182657; 0.183187; 0.183317; 0.182994; 0.182347; 0.181931; 0.182164; 0.182470; 0.182240; 0.181099; 0.179536; 0.177824; 0.176060; 0.174443; 0.172992; 0.172056; 0.171995; 0.172259; 0.172119; 0.171968; 0.171690; 0.171316; 0.171027; 0.170794; 0.171431; (); (); (); (); (); (); (); (); 
598.4; 10:45:47; (); (); (); (); (); (); 0.178290; 0.179958; 0.180647; 0.180940; 0.180923; 0.180973; 0.181662; 0.184817; 0.186298; 0.186839; 0.187058; 0.187067; 0.186878; 0.186399; 0.185621; 0.184786; 0.184160; 0.183325; 0.182209; 0.181220; 0.180407; 0.179105; 0.177935; 0.177460; 0.177160; 0.176739; 0.176326; 0.176223; 0.176420; 0.176949; 0.177783; 0.178921; 0.179838; 0.180538; 0.181221; 0.181714; 0.181980; 0.182068; 0.181980; 0.181757; 0.181796; 0.181578; 0.180971; 0.180021; 0.179160; 0.178407; 0.177684; 0.177586; 0.177603; 0.177636; 0.177699; 0.177750; 0.177782; 0.177669; 0.177226; 0.176632; 0.176311; 0.175875; 0.175232; 0.174709; 0.174530; 0.174757; 0.175160; 0.175736; 0.176284; 0.176854; 0.177306; 0.177806; 0.178448; 0.179116; 0.179621; 0.180757; 0.182237; 0.183488; 0.183871; 0.183334; 0.182712; 0.182237; 0.182234; 0.182462; 0.182650; 0.182818; 0.182923; 0.183254; 0.183940; 0.184856; 0.185348; 0.185438; 0.185655; 0.186329; 0.187174; 0.188281; 0.189059; 0.189619; 0.190411; 0.191297; 0.192243; 0.192498; 0.192207; 0.191010; 0.189163; 0.187515; 0.185770; 0.184733; 0.183681; 0.182268; 0.180560; 0.178760; 0.176999; 0.174942; 0.173428; 0.171441; 0.169548; 0.167803; 0.166037; 0.165296; 0.165269; 0.166457; 0.166512; 0.166252; 0.166452; 0.166529; 0.166455; 0.165830; 0.165159; 0.164333; (); (); (); (); (); (); (); (); 
600.7; 10:45:56; (); (); (); (); (); (); 0.172773; 0.173448; 0.174229; 0.175763; 0.177199; 0.178028; 0.178862; 0.180741; 0.184296; 0.185044; 0.184703; 0.184157; 0.183381; 0.182642; 0.182433; 0.182964; 0.183096; 0.182616; 0.181867; 0.181287; 0.180932; 0.180118; 0.179558; 0.179276; 0.179313; 0.179412; 0.179809; 0.180382; 0.180912; 0.180976; 0.180640; 0.180618; 0.181196; 0.181914; 0.182240; 0.182203; 0.181873; 0.181396; 0.180647; 0.179642; 0.178818; 0.177793; 0.176301; 0.175061; 0.174624; 0.174494; 0.173963; 0.173006; 0.171909; 0.170938; 0.170833; 0.171212; 0.171658; 0.172225; 0.172563; 0.172509; 0.172840; 0.173773; 0.174462; 0.174675; 0.174988; 0.175609; 0.176233; 0.176359; 0.176390; 0.176672; 0.177022; 0.177509; 0.178306; 0.179571; 0.180676; 0.181117; 0.181159; 0.181092; 0.180985; 0.180792; 0.180566; 0.180371; 0.180358; 0.180317; 0.180589; 0.181190; 0.181960; 0.182636; 0.182928; 0.183126; 0.183663; 0.184411; 0.185031; 0.185420; 0.185678; 0.185662; 0.185667; 0.185992; 0.186615; 0.186640; 0.186216; 0.185858; 0.185619; 0.185325; 0.184934; 0.184522; 0.184066; 0.183447; 0.182768; 0.182079; 0.181237; 0.180539; 0.180078; 0.179604; 0.179163; 0.178789; 0.178129; 0.177392; 0.176817; 0.176623; 0.177120; 0.178133; 0.179372; 0.179620; 0.180195; 0.181272; 0.182347; 0.182916; 0.183130; 0.183389; 0.183520; (); (); (); (); (); (); (); 
